-9.980000000000000e+1	9.086980983889998e-7	4.145428422780000e-7
-9.940000000000000e+1	4.085366547779999e-7	1.663827102720000e-7
-9.900000000000000e+1	3.123162359030000e-7	3.125877762480000e-7
-9.860000000000000e+1	4.469342319310000e-7	3.499641450980000e-7
-9.820000000000000e+1	5.806486912679999e-7	1.982424283320000e-7
-9.780000000000000e+1	8.214809556470000e-8	8.216705213210000e-8
-9.740000000000000e+1	5.292507621759999e-7	2.258875535380000e-7
-9.700000000000000e+1	7.724782881399998e-7	3.611407810709999e-7
-9.660000000000000e+1	8.201355991710000e-7	4.161455201560000e-7
-9.620000000000000e+1	2.558966786890000e-7	1.337889765850000e-7
-9.580000000000000e+1	1.132498023370000e-7	1.038632228930000e-7
-9.540000000000000e+1	2.562624747370000e-7	2.376694215960000e-7
-9.500000000000000e+1	5.280388896930000e-7	2.166618523510000e-7
-9.460000000000000e+1	1.395056134700000e-6	6.015933507549999e-7
-9.420000000000000e+1	1.026807497870000e-6	4.423477303930000e-7
-9.380000000000000e+1	6.088204662199999e-7	2.436902764030000e-7
-9.340000000000000e+1	9.143790959959998e-7	4.252590100320000e-7
-9.300000000000000e+1	2.908565343630000e-7	1.474224934690000e-7
-9.260000000000000e+1	6.152625310569999e-7	2.635168454000000e-7
-9.220000000000000e+1	5.959666802759999e-7	3.269253388020000e-7
-9.180000000000000e+1	8.268157520110000e-7	3.346694262550000e-7
-9.140000000000000e+1	4.181137522480000e-7	2.194435386820000e-7
-9.100000000000000e+1	6.090175457239999e-7	2.739975199100000e-7
-9.060000000000000e+1	6.340352767469999e-7	2.797046054810000e-7
-9.020000000000000e+1	6.389062284899999e-7	2.554099941230000e-7
-8.980000000000000e+1	8.015590928010000e-7	3.061587676680000e-7
-8.940000000000000e+1	5.820957803520000e-7	3.423198632040000e-7
-8.900000000000000e+1	2.720992163400000e-7	1.804461240280000e-7
-8.860000000000000e+1	9.000044624520000e-7	3.559393899860000e-7
-8.820000000000000e+1	6.075526919780000e-7	4.025701723850000e-7
-8.780000000000000e+1	7.872649842689998e-7	3.260276402460000e-7
-8.740000000000000e+1	7.777540123170000e-7	2.926169198270000e-7
-8.700000000000000e+1	7.404012812510000e-7	4.604865025950000e-7
-8.660000000000000e+1	2.171931350510000e-7	1.272637506960000e-7
-8.620000000000000e+1	6.149705286950000e-7	2.200712754800000e-7
-8.580000000000000e+1	6.505664627060000e-7	2.766062306590000e-7
-8.540000000000000e+1	1.171745677560000e-6	3.937190472070000e-7
-8.500000000000000e+1	1.112589498830000e-6	4.562716522649999e-7
-8.460000000000000e+1	3.637615512890000e-7	1.972052730720000e-7
-8.420000000000000e+1	4.646041676070000e-7	2.181879768570000e-7
-8.380000000000000e+1	1.193334486850000e-6	5.069721589260000e-7
-8.340000000000000e+1	6.953752390680000e-7	3.636590831170000e-7
-8.300000000000000e+1	3.865890101210000e-7	1.822930604790000e-7
-8.260000000000000e+1	1.664856548460000e-6	6.744099740900000e-7
-8.220000000000000e+1	1.265783692260000e-6	4.686422602879999e-7
-8.180000000000000e+1	2.601699592830000e-7	1.185426414990000e-7
-8.140000000000000e+1	1.195977411550000e-6	4.618958464359999e-7
-8.100000000000000e+1	5.827091571650000e-7	2.571281542760000e-7
-8.060000000000000e+1	4.669279841010000e-7	2.274963330430000e-7
-8.020000000000000e+1	6.032446990009999e-7	2.863981529550000e-7
-7.980000000000000e+1	3.111785812460000e-7	1.431665844520000e-7
-7.940000000000000e+1	4.565565305750000e-7	2.149652367670000e-7
-7.900000000000000e+1	8.351624083189998e-7	4.199548335909999e-7
-7.860000000000000e+1	8.643473499620000e-7	3.654923316070000e-7
-7.820000000000000e+1	8.442585047640000e-7	4.256025973569999e-7
-7.780000000000000e+1	1.084232325350000e-6	3.749696714570000e-7
-7.740000000000000e+1	4.627986899540000e-7	1.823935694480000e-7
-7.700000000000000e+1	1.300909426290000e-6	5.379312740279999e-7
-7.660000000000000e+1	8.073363452550000e-7	3.214382755730000e-7
-7.620000000000000e+1	1.200160745350000e-6	3.938300065239999e-7
-7.580000000000000e+1	9.857002104379998e-7	3.947331613740000e-7
-7.540000000000000e+1	4.648240498149999e-7	2.090170550410000e-7
-7.500000000000000e+1	1.225266719040000e-6	3.920395879379999e-7
-7.460000000000000e+1	9.026733141629998e-7	4.618167893920000e-7
-7.420000000000000e+1	1.114851615700000e-6	4.483718954779999e-7
-7.380000000000000e+1	9.353187919709998e-7	3.676708906240000e-7
-7.340000000000000e+1	1.324221430040000e-6	4.719872360289999e-7
-7.300000000000000e+1	4.188927929329999e-7	2.264564007490000e-7
-7.260000000000000e+1	1.304421236670000e-6	5.228879334619999e-7
-7.220000000000000e+1	3.345852807150000e-7	2.545335097590000e-7
-7.180000000000000e+1	4.994737480399999e-7	1.895360168310000e-7
-7.140000000000001e+1	1.036787158600000e-6	4.790718996079999e-7
-7.100000000000000e+1	2.818534777830000e-7	1.656339927110000e-7
-7.060000099999999e+1	5.137980585419999e-7	2.014067474360000e-7
-7.020000000000000e+1	1.245722091580000e-6	5.626464195999999e-7
-6.980000000000000e+1	5.241043390360000e-7	2.485614000350000e-7
-6.940000000000001e+1	1.424917205130000e-6	4.021271535179999e-7
-6.900000000000000e+1	3.597702536080000e-7	2.137413867040000e-7
-6.860000099999999e+1	1.039437590150000e-6	4.078966247229999e-7
-6.820000000000000e+1	6.777241413969999e-7	2.505911983450000e-7
-6.780000000000000e+1	5.647417069959999e-7	3.136140003110000e-7
-6.740000000000001e+1	1.545412548980000e-6	5.767837037320000e-7
-6.700000000000000e+1	8.394480724150000e-7	3.096306740710000e-7
-6.659999999999999e+1	1.530655449100000e-6	6.218422532759999e-7
-6.620000000000000e+1	1.149152301520000e-6	4.459670674429999e-7
-6.580000000000000e+1	5.235263019430000e-7	2.290646599430000e-7
-6.540000000000001e+1	1.132427203640000e-6	4.846470612100000e-7
-6.500000000000000e+1	4.287746889519999e-7	2.158879945720000e-7
-6.459999999999999e+1	6.116796137309999e-7	2.255435591890000e-7
-6.420000000000000e+1	6.869309484480000e-7	3.737152847550000e-7
-6.380000000000000e+1	1.353004919580000e-6	4.661048155150000e-7
-6.340000000000000e+1	8.360121751150000e-7	3.027411032040000e-7
-6.300000000000000e+1	1.199696282170000e-6	4.950701122519999e-7
-6.260000000000000e+1	5.282952124079999e-7	2.478991856840000e-7
-6.220000000000000e+1	9.176373939459998e-7	2.641683256650000e-7
-6.180000000000000e+1	9.403353494450000e-7	3.174655945240000e-7
-6.140000000000000e+1	6.186739003069999e-7	2.279095144800000e-7
-6.100000000000000e+1	2.852658499100000e-7	1.424190472250000e-7
-6.060000000000000e+1	8.362991357240000e-7	4.346237627940000e-7
-6.020000000000000e+1	9.388636338470000e-7	3.807516475829999e-7
-5.980000000000000e+1	1.345798411870000e-6	3.870127785610000e-7
-5.940000000000000e+1	1.018599422450000e-6	4.516473665460000e-7
-5.900000000000000e+1	1.483283776100000e-6	4.232597049520000e-7
-5.860000000000000e+1	4.487803197150000e-7	2.472792928310000e-7
-5.820000000000000e+1	8.036397106350000e-7	3.167321306000000e-7
-5.780000000000000e+1	1.463423692240000e-6	4.983896464519999e-7
-5.740000000000000e+1	7.891749706800000e-7	3.070561771830000e-7
-5.700000000000000e+1	9.533294509819998e-7	4.498125935320000e-7
-5.660000000000000e+1	4.621746731190000e-7	1.737537980270000e-7
-5.620000000000000e+1	1.132006326210000e-6	3.752618841880000e-7
-5.580000000000000e+1	9.790654605639998e-7	3.443786398550000e-7
-5.540000000000000e+1	1.954848118850000e-6	5.860892842420000e-7
-5.500000000000000e+1	9.352080996129998e-7	3.464106036140000e-7
-5.460000000000000e+1	1.162061259580000e-6	5.118793326900000e-7
-5.420000000000000e+1	1.324556021790000e-6	4.400107774870000e-7
-5.380000000000000e+1	3.361923516450000e-7	1.297398613260000e-7
-5.340000000000000e+1	9.280457924010000e-7	3.906901937269999e-7
-5.300000000000000e+1	1.765396255840000e-6	5.137565699139999e-7
