2013-03-29T00:52:10	H2_Mod_T	49.6
2013-03-29T00:52:10	Guide_P	0.043
2013-03-29T00:52:10	OSIRIS_magnet	False
2013-03-29T00:52:10	renamed_Stick_0	85.0206379036527
2013-03-29T00:52:10	Stick	85.0206379036527
2013-03-29T00:52:14	Baratron	NaN
2013-03-29T00:52:18	TLCCR	74.8960339906882
2013-03-29T00:52:18	PanelT	0
2013-03-29T00:52:24	Baratron	NaN
2013-03-29T00:52:26	isisfreq	40
2013-03-29T00:52:27	freq10	50
2013-03-29T00:52:27	phase6	8970
2013-03-29T00:52:27	phase10	14416
2013-03-29T00:52:27	Cryovalve	
2013-03-29T00:52:27	Analyser_T1	13.276
2013-03-29T00:52:27	Tank_P	2.2E-06
2013-03-29T00:52:34	Baratron	NaN
2013-03-29T00:52:35	freq6	50
2013-03-29T00:52:35	Sample	81.9180254033885
2013-03-29T00:52:40	H2_Mod_T	49.6
2013-03-29T00:52:40	Guide_P	0.043
2013-03-29T00:52:40	OSIRIS_magnet	False
2013-03-29T00:52:40	renamed_Stick_0	84.5852032821599
2013-03-29T00:52:40	Stick	84.5852032821599
2013-03-29T00:52:44	Baratron	NaN
2013-03-29T00:52:49	TLCCR	72.5722668560485
2013-03-29T00:52:49	PanelT	0
2013-03-29T00:52:54	Baratron	NaN
2013-03-29T00:52:56	isisfreq	40
2013-03-29T00:52:57	freq10	50
2013-03-29T00:52:57	phase6	8970
2013-03-29T00:52:57	phase10	14416
2013-03-29T00:52:57	Cryovalve	
2013-03-29T00:52:57	Analyser_T1	13.276
2013-03-29T00:52:57	Tank_P	2.2E-06
2013-03-29T00:53:04	Baratron	NaN
2013-03-29T00:53:05	freq6	50
2013-03-29T00:53:05	Sample	81.8606978720155
2013-03-29T00:53:10	H2_Mod_T	49.6
2013-03-29T00:53:10	Guide_P	0.043
2013-03-29T00:53:10	OSIRIS_magnet	False
2013-03-29T00:53:10	renamed_Stick_0	84.2388348332451
2013-03-29T00:53:10	Stick	84.2388348332451
2013-03-29T00:53:14	Baratron	NaN
2013-03-29T00:53:19	TLCCR	69.9566778021748
2013-03-29T00:53:19	PanelT	0
2013-03-29T00:53:24	Baratron	NaN
2013-03-29T00:53:26	isisfreq	40
2013-03-29T00:53:27	freq10	50
2013-03-29T00:53:27	phase6	8970
2013-03-29T00:53:27	phase10	14416
2013-03-29T00:53:27	Cryovalve	
2013-03-29T00:53:27	Analyser_T1	13.275
2013-03-29T00:53:27	Tank_P	2.2E-06
2013-03-29T00:53:35	freq6	50
2013-03-29T00:53:35	Sample	81.7651519863937
2013-03-29T00:53:35	Baratron	NaN
2013-03-29T00:53:40	H2_Mod_T	49.5
2013-03-29T00:53:40	Guide_P	0.043
2013-03-29T00:53:40	OSIRIS_magnet	False
2013-03-29T00:53:40	renamed_Stick_0	83.9122588671255
2013-03-29T00:53:40	Stick	83.9122588671255
2013-03-29T00:53:45	Baratron	NaN
2013-03-29T00:53:49	TLCCR	67.1990308020922
2013-03-29T00:53:49	PanelT	0
2013-03-29T00:53:56	isisfreq	40
2013-03-29T00:53:56	Baratron	NaN
2013-03-29T00:53:57	freq10	50
2013-03-29T00:53:57	phase6	8970
2013-03-29T00:53:57	phase10	14416
2013-03-29T00:53:57	Cryovalve	
2013-03-29T00:53:57	Analyser_T1	13.274
2013-03-29T00:53:57	Tank_P	2.2E-06
2013-03-29T00:54:05	freq6	50
2013-03-29T00:54:05	Sample	81.612278569399
2013-03-29T00:54:06	Baratron	NaN
2013-03-29T00:54:10	H2_Mod_T	49.2
2013-03-29T00:54:10	Guide_P	0.043
2013-03-29T00:54:10	OSIRIS_magnet	False
2013-03-29T00:54:10	renamed_Stick_0	83.5955791424034
2013-03-29T00:54:10	Stick	83.5955791424034
2013-03-29T00:54:17	Baratron	NaN
2013-03-29T00:54:19	TLCCR	64.4037136061035
2013-03-29T00:54:19	PanelT	0
2013-03-29T00:54:27	isisfreq	40
2013-03-29T00:54:27	freq10	50
2013-03-29T00:54:27	phase6	8970
2013-03-29T00:54:27	phase10	14416
2013-03-29T00:54:27	Cryovalve	
2013-03-29T00:54:27	Analyser_T1	13.274
2013-03-29T00:54:27	Tank_P	2.2E-06
2013-03-29T00:54:27	Baratron	NaN
2013-03-29T00:54:35	freq6	50
2013-03-29T00:54:35	Sample	81.4020776210312
2013-03-29T00:54:38	Baratron	NaN
2013-03-29T00:54:41	H2_Mod_T	49.2
