# Fourier Transform of the Stretched Exponential with heigt=4.789, tau=367.89, beta = 0.348
-1.5998 2.62455280422e-06 4.00177429905e-07
-1.5994 3.3839767348e-06 5.05441940588e-07
-1.599 4.44161599637e-06 8.14634420482e-07
-1.5986 5.58721781596e-06 9.47906812541e-07
-1.5982 6.76995541993e-06 1.00691392178e-06
-1.5978 8.30005179167e-06 3.71211037132e-07
-1.5974 9.39878189179e-06 5.98249495961e-07
-1.597 9.9707020083e-06 1.87891797827e-06
-1.5966 1.28035001302e-05 1.36215823556e-06
-1.5962 1.21872050302e-05 2.29496456415e-06
-1.5958 1.37067992878e-05 1.68032247787e-06
-1.5954 1.73326469788e-05 3.1468113905e-06
-1.595 1.78245118384e-05 1.70596325207e-06
-1.5946 1.64464443595e-05 3.47476716192e-06
-1.5942 1.99806655093e-05 1.16906082305e-06
-1.5938 2.22394821003e-05 3.26205957769e-06
-1.5934 2.03455402377e-05 2.95047994812e-06
-1.593 2.4568024544e-05 3.06981023601e-06
-1.5926 2.59732395818e-05 3.45553799381e-06
-1.5922 2.67280846351e-05 2.54050064015e-06
-1.5918 2.91442039964e-05 4.94798549921e-06
-1.5914 3.0177654076e-05 4.59010413762e-06
-1.591 2.99559712683e-05 1.72192808186e-06
-1.5906 2.83440689913e-05 3.92671708398e-06
-1.5902 3.45357508168e-05 6.03177452076e-06
-1.5898 3.14293472743e-05 2.60593729903e-06
-1.5894 3.53750396928e-05 2.86050885273e-06
-1.589 3.80325312965e-05 5.75051817194e-06
-1.5886 3.55004596614e-05 1.73863545277e-06
-1.5882 3.87220548929e-05 2.27950693621e-06
-1.5878 4.20747838489e-05 6.55987779142e-06
-1.5874 4.15512203191e-05 3.08762343993e-06
-1.587 4.43692325618e-05 6.29847913426e-06
-1.5866 4.46253101977e-05 4.38542286295e-06
-1.5862 3.98756031238e-05 7.53924684371e-06
-1.5858 4.35306249593e-05 2.6545039998e-06
-1.5854 4.87428579305e-05 5.34461458207e-06
-1.585 5.15504291764e-05 8.53436192815e-06
-1.5846 4.57805476194e-05 5.43084538207e-06
-1.5842 4.58668682293e-05 7.68369866071e-06
-1.5838 5.51972858897e-05 8.55159059246e-06
-1.5834 4.98369440044e-05 4.59469206601e-06
-1.583 5.5396067661e-05 4.09790227318e-06
-1.5826 5.78832233904e-05 6.64650542024e-06
-1.5822 5.85741990515e-05 5.60269182491e-06
-1.5818 5.52232951173e-05 3.52493881739e-06
-1.5814 5.59576641367e-05 4.48208267732e-06
-1.581 5.41582521779e-05 1.05068488683e-05
-1.5806 6.18919015706e-05 2.5344460003e-06
-1.5802 6.31289369709e-05 2.58244999e-06
-1.5798 5.82558006291e-05 9.58995366857e-06
-1.5794 6.21115013163e-05 4.30474868353e-06
-1.579 5.96527800709e-05 1.16484542476e-05
-1.5786 6.2103868972e-05 9.17260745294e-06
-1.5782 6.50675463603e-05 5.67165288823e-06
-1.5778 6.43647107022e-05 9.5037948704e-06
-1.5774 6.53683878645e-05 9.92298293775e-06
-1.577 6.66599052054e-05 9.76656362386e-06
-1.5766 7.62661208643e-05 7.01917807869e-06
-1.5762 7.81761489694e-05 8.41246917639e-06
-1.5758 8.06980516436e-05 1.10294326425e-05
