MODULE DIFC_LOG DIFC REF_PID 2THETA
        0     0.00000      1.0000        0       0.000
        1     0.00000      1.0000        0       0.000
        2     0.00000      1.0000        0       0.000
        3     0.00000      1.0000        0       0.000
        4     0.00000      1.0000        0       0.000
        5     0.00000      1.0000        0       0.000
        6     0.00000      1.0000        0       0.000
        7     0.00000      1.0000        0       0.000
        8     0.00000      1.0000        0       0.000
        9     0.00000      1.0000        0       0.000
       10     0.00000      1.0000        0       0.000
       11     0.00000      1.0000        0       0.000
       12     0.00000      1.0000        0       0.000
       13     0.00000      1.0000        0       0.000
       14     0.00000      1.0000        0       0.000
       15     0.00000      1.0000        0       0.000
       16     0.00000      1.0000        0       0.000
       17     0.00000      1.0000        0       0.000
       18     0.00000      1.0000        0       0.000
       19     0.00000      1.0000        0       0.000
       20     0.00000      1.0000        0       0.000
       21     4.21412  16372.6019    26870      90.091
       22     4.21423  16376.9513    28120      90.122
       23     4.21410  16372.0963    29370      90.089
       24     0.00000      1.0000        0       0.000
       25     0.00000      1.0000        0       0.000
       26     4.21316  16336.6222    33120      89.837
       27     4.21327  16340.8224    34370      89.867
       28     4.21322  16338.7773    35620      89.852
       29     0.00000      1.0000        0       0.000
       30     0.00000      1.0000        0       0.000
       31     0.00000      1.0000        0       0.000
       32     0.00000      1.0000        0       0.000
       33     0.00000      1.0000        0       0.000
       34     0.00000      1.0000        0       0.000
       35     0.00000      1.0000        0       0.000
       36     0.00000      1.0000        0       0.000
       37     0.00000      1.0000        0       0.000
       38     0.00000      1.0000        0       0.000
       39     0.00000      1.0000        0       0.000
       40     0.00000      1.0000        0       0.000
       41     0.00000      1.0000        0       0.000
       42     0.00000      1.0000        0       0.000
       43     0.00000      1.0000        0       0.000
       44     0.00000      1.0000        0       0.000
       45     0.00000      1.0000        0       0.000
       46     0.00000      1.0000        0       0.000
       47     0.00000      1.0000        0       0.000
       48     0.00000      1.0000        0       0.000
       49     0.00000      1.0000        0       0.000
