6069.9 0 1
6076 0 1
6082.1 0 1
6088.2 0 1
6094.3 0 1
6100.4 0 1
6106.5 0 1
6112.6 0 1
6118.7 0 1
6124.8 0 1
6130.9 0 1
6137.1 0 1
6143.2 0 1
6149.3 0 1
6155.5 0 1
6161.6 0 1
6167.8 0 1
6174 0 1
6180.1 0 1
6186.3 0 1
6192.5 0 1
6198.7 0 1
6204.9 0 1
6211.1 0 1
6217.3 0 1
6223.5 0 1
6229.8 0 1
6236 0 1
6242.2 0 1
6248.5 0 1
6254.7 0 1
6261 0 1
6267.2 0 1
6273.5 0 1
6279.8 0 1
6286.1 0 1
6292.3 0 1
6298.6 0 1
6304.9 0 1
6311.2 0 1
6317.6 0 1
6323.9 0 1
6330.2 0 1
6336.5 0 1
6342.9 0 1
6349.2 0 1
6355.6 0 1
6361.9 0 1
6368.3 0 1
6374.6 0 1
6381 0 1
6387.4 0 1
6393.8 0 1
6400.2 0 1
6406.6 0 1
6413 0 1
6419.4 0 1
6425.8 0 1
6432.2 0 1
6438.7 0 1
6445.1 0 1
6451.6 0 1
6458 0 1
6464.5 0 1
6470.9 0 1
6477.4 0 1
6483.9 0 1
6490.4 0 1
6496.9 0 1
6503.4 0 1
6509.9 0 1
6516.4 0 1
6522.9 0 1
6529.4 0 1
6535.9 0 1
6542.5 0 1
6549 0 1
6555.6 0 1
6562.1 0 1
6568.7 0 1
6575.3 0 1
6581.8 0 1
6588.4 0 1
6595 0 1
6601.6 0 1
6608.2 0 1
6614.8 0 1
6621.4 0 1
6628 0 1
6634.7 0 1
6641.3 0 1
6648 0 1
6654.6 0 1
6661.3 0 1
6667.9 0 1
6674.6 0 1
6681.3 0 1
6687.9 0 1
6694.6 0 1
6701.3 0 1
6708 0 1
6714.7 0 1
6721.5 0 1
6728.2 0 1
6734.9 0 1
6741.6 0 1
6748.4 0 1
6755.1 0 1
6761.9 0 1
6768.6 0 1
6775.4 0 1
6782.2 0 1
6789 0 1
6795.8 0 1
6802.6 0 1
6809.4 0 1
6816.2 0 1
6823 0 1
6829.8 0 1
6836.6 0 1
6843.5 0 1
6850.3 0 1
6857.2 0 1
6864 0 1
6870.9 0 1
6877.8 0 1
6884.6 0 1
6891.5 0 1
6898.4 0 1
6905.3 0 1
6912.2 0 1
6919.1 0 1
6926.1 0 1
6933 0 1
6939.9 0 1
6946.9 0 1
6953.8 0 1
6960.8 0 1
6967.7 0 1
6974.7 0 1
6981.7 0 1
6988.6 0 1
6995.6 0 1
7002.6 0 1
7009.6 0 1
7016.6 0 1
7023.7 0 1
7030.7 0 1
7037.7 0 1
7044.8 0 1
7051.8 0 1
7058.8 0 1
7065.9 0 1
7073 0 1
7080 0 1
7087.1 0 1
7094.2 0 1
7101.3 0 1
7108.4 0 1
7115.5 0 1
7122.6 0 1
7129.8 0.0002 1
7136.9 0.0003 1
7144 0.0004 1
7151.2 0.0005 1
7158.3 0.0007 1
7165.5 0.0008 1
7172.6 0.0009 1
7179.8 0.001 1
7187 0.0012 1
7194.2 0.0013 1
7201.4 0.0014 1
7208.6 0.0015 1
7215.8 0.0017 1
7223 0.0018 1
7230.2 0.0019 1
7237.5 0.002 1
7244.7 0.0021 1
7251.9 0.0023 1
7259.2 0.0024 1
7266.5 0.0025 1
7273.7 0.0026 1
7281 0.0028 1
7288.3 0.0029 1
7295.6 0.003 1
7302.9 0.0031 1
7310.2 0.0032 1
7317.5 0.0034 1
7324.8 0.0035 1
7332.1 0.0036 1
7339.5 0.0037 1
7346.8 0.0038 1
7354.1 0.004 1
7361.5 0.0041 1
7368.9 0.0042 1
7376.2 0.0043 1
7383.6 0.0044 1
7391 0.0046 1
7398.4 0.0047 1
7405.8 0.0048 1
7413.2 0.0049 1
7420.6 0.005 1
7428 0.0051 1
7435.4 0.0053 1
7442.9 0.0054 1
7450.3 0.0055 1
7457.8 0.0056 1
7465.2 0.0057 1
7472.7 0.0058 1
7480.2 0.006 1
7487.7 0.0061 1
7495.1 0.0062 1
7502.6 0.0063 1
7510.1 0.0064 1
