-0.066332665 0.90567061
-0.065931864 0.91630195
-0.065531062 0.92711911
-0.065130261 0.93812639
-0.064729459 0.9493282
-0.064328657 0.96072908
-0.063927856 0.97233372
-0.063527054 0.98414692
-0.063126253 0.99617365
-0.062725451 1.008419
-0.062324649 1.0208882
-0.061923848 1.0335867
-0.061523046 1.04652
-0.061122244 1.0596939
-0.060721443 1.0731143
-0.060320641 1.0867873
-0.05991984 1.1007191
-0.059519038 1.1149162
-0.059118236 1.1293853
-0.058717435 1.1441333
-0.058316633 1.1591672
-0.057915832 1.1744943
-0.05751503 1.1901222
-0.057114228 1.2060586
-0.056713427 1.2223116
-0.056312625 1.2388895
-0.055911824 1.2558008
-0.055511022 1.2730543
-0.05511022 1.2906592
-0.054709419 1.3086248
-0.054308617 1.3269609
-0.053907816 1.3456776
-0.053507014 1.3647852
-0.053106212 1.3842944
-0.052705411 1.4042163
-0.052304609 1.4245625
-0.051903808 1.4453447
-0.051503006 1.4665752
-0.051102204 1.4882667
-0.050701403 1.5104324
-0.050300601 1.5330858
-0.0498998 1.556241
-0.049498998 1.5799126
-0.049098196 1.6041156
-0.048697395 1.6288657
-0.048296593 1.6541789
-0.047895792 1.6800722
-0.04749499 1.7065629
-0.047094188 1.7336689
-0.046693387 1.761409
-0.046292585 1.7898024
-0.045891784 1.8188694
-0.045490982 1.8486307
-0.04509018 1.8791079
-0.044689379 1.9103236
-0.044288577 1.9423009
-0.043887776 1.975064
-0.043486974 2.0086381
-0.043086172 2.0430493
-0.042685371 2.0783247
-0.042284569 2.1144924
-0.041883768 2.1515817
-0.041482966 2.189623
-0.041082164 2.228648
-0.040681363 2.2686897
-0.040280561 2.3097822
-0.03987976 2.3519613
-0.039478958 2.3952639
-0.039078156 2.4397287
-0.038677355 2.4853958
-0.038276553 2.5323072
-0.037875752 2.5805065
-0.03747495 2.630039
-0.037074148 2.6809521
-0.036673347 2.7332951
-0.036272545 2.7871195
-0.035871743 2.8424788
-0.035470942 2.8994289
-0.03507014 2.9580283
-0.034669339 3.0183377
-0.034268537 3.0804205
-0.033867735 3.1443431
-0.033466934 3.2101745
-0.033066132 3.2779869
-0.032665331 3.3478557
-0.032264529 3.4198595
-0.031863727 3.4940804
-0.031462926 3.5706043
-0.031062124 3.6495207
-0.030661323 3.7309233
-0.030260521 3.8149098
-0.029859719 3.9015824
-0.029458918 3.9910477
-0.029058116 4.0834173
-0.028657315 4.1788075
-0.028256513 4.2773401
-0.027855711 4.3791421
-0.02745491 4.4843461
-0.027054108 4.5930909
-0.026653307 4.7055211
-0.026252505 4.8217877
-0.025851703 4.9420484
-0.025450902 5.0664677
-0.0250501 5.195217
-0.024649299 5.3284751
-0.024248497 5.4664283
-0.023847695 5.6092705
-0.023446894 5.7572036
-0.023046092 5.9104374
-0.022645291 6.0691898
-0.022244489 6.2336873
-0.021843687 6.4041641
-0.021442886 6.5808633
-0.021042084 6.7640356
-0.020641283 6.9539402
-0.020240481 7.1508439
-0.019839679 7.3550207
-0.019438878 7.5667519
-0.019038076 7.7863247
-0.018637275 8.0140319
-0.018236473 8.2501706
-0.017835671 8.495041
-0.01743487 8.7489448
-0.017034068 9.0121833
-0.016633267 9.2850554
-0.016232465 9.5678547
-0.015831663 9.8608664
-0.015430862 10.164364
-0.01503006 10.478605
-0.014629259 10.803825
-0.014228457 11.140236
-0.013827655 11.488015
-0.013426854 11.847299
-0.013026052 12.218181
-0.012625251 12.600694
-0.012224449 12.994807
-0.011823647 13.400413
-0.011422846 13.817317
-0.011022044 14.245221
-0.010621242 14.683715
-0.010220441 15.132263
-0.0098196393 15.590184
-0.0094188377 16.056641
-0.0090180361 16.530629
-0.0086172345 17.010955
-0.0082164329 17.49623
-0.0078156313 17.984857
-0.0074148297 18.47502
-0.0070140281 18.964684
-0.0066132265 19.45159
-0.0062124248 19.933259
-0.0058116232 20.407003
-0.0054108216 20.869942
-0.00501002 21.319026
-0.0046092184 21.751067
-0.0042084168 22.162778
-0.0038076152 22.550823
-0.0034068136 22.911867
-0.003006012 23.242641
-0.0026052104 23.540003
-0.0022044088 23.801008
-0.0018036072 24.022974
-0.0014028056 24.203551
-0.001002004 24.340775
-0.0006012024 24.433125
-0.0002004008 24.479564
0.0002004008 24.479564
0.0006012024 24.433125
0.001002004 24.340775
0.0014028056 24.203551
0.0018036072 24.022974
0.0022044088 23.801008
0.0026052104 23.540003
0.003006012 23.242641
0.0034068136 22.911867
0.0038076152 22.550823
0.0042084168 22.162778
0.0046092184 21.751067
0.00501002 21.319026
0.0054108216 20.869942
0.0058116232 20.407003
0.0062124248 19.933259
0.0066132265 19.45159
0.0070140281 18.964684
0.0074148297 18.47502
0.0078156313 17.984857
0.0082164329 17.49623
0.0086172345 17.010955
0.0090180361 16.530629
0.0094188377 16.056641
0.0098196393 15.590184
0.010220441 15.132263
0.010621242 14.683715
0.011022044 14.245221
0.011422846 13.817317
0.011823647 13.400413
0.012224449 12.994807
0.012625251 12.600694
0.013026052 12.218181
0.013426854 11.847299
0.013827655 11.488015
0.014228457 11.140236
0.014629259 10.803825
0.01503006 10.478605
0.015430862 10.164364
0.015831663 9.8608664
0.016232465 9.5678547
0.016633267 9.2850554
0.017034068 9.0121833
0.01743487 8.7489448
0.017835671 8.495041
0.018236473 8.2501706
0.018637275 8.0140319
0.019038076 7.7863247
0.019438878 7.5667519
0.019839679 7.3550207
0.020240481 7.1508439
0.020641283 6.9539402
0.021042084 6.7640356
0.021442886 6.5808633
0.021843687 6.4041641
0.022244489 6.2336873
0.022645291 6.0691898
0.023046092 5.9104374
0.023446894 5.7572036
0.023847695 5.6092705
0.024248497 5.4664283
0.024649299 5.3284751
0.0250501 5.195217
0.025450902 5.0664677
0.025851703 4.9420484
0.026252505 4.8217877
0.026653307 4.7055211
0.027054108 4.5930909
0.02745491 4.4843461
0.027855711 4.3791421
0.028256513 4.2773401
0.028657315 4.1788075
0.029058116 4.0834173
0.029458918 3.9910477
0.029859719 3.9015824
0.030260521 3.8149098
0.030661323 3.7309233
0.031062124 3.6495207
0.031462926 3.5706043
0.031863727 3.4940804
0.032264529 3.4198595
0.032665331 3.3478557
0.033066132 3.2779869
0.033466934 3.2101745
0.033867735 3.1443431
0.034268537 3.0804205
0.034669339 3.0183377
0.03507014 2.9580283
0.035470942 2.8994289
0.035871743 2.8424788
0.036272545 2.7871195
0.036673347 2.7332951
0.037074148 2.6809521
0.03747495 2.630039
0.037875752 2.5805065
0.038276553 2.5323072
0.038677355 2.4853958
0.039078156 2.4397287
0.039478958 2.3952639
0.03987976 2.3519613
0.040280561 2.3097822
0.040681363 2.2686897
0.041082164 2.228648
0.041482966 2.189623
0.041883768 2.1515817
0.042284569 2.1144924
0.042685371 2.0783247
0.043086172 2.0430493
0.043486974 2.0086381
0.043887776 1.975064
0.044288577 1.9423009
0.044689379 1.9103236
0.04509018 1.8791079
0.045490982 1.8486307
0.045891784 1.8188694
0.046292585 1.7898024
0.046693387 1.761409
0.047094188 1.7336689
0.04749499 1.7065629
0.047895792 1.6800722
0.048296593 1.6541789
0.048697395 1.6288657
0.049098196 1.6041156
0.049498998 1.5799126
0.0498998 1.556241
0.050300601 1.5330858
0.050701403 1.5104324
0.051102204 1.4882667
0.051503006 1.4665752
0.051903808 1.4453447
0.052304609 1.4245625
0.052705411 1.4042163
0.053106212 1.3842944
0.053507014 1.3647852
0.053907816 1.3456776
0.054308617 1.3269609
0.054709419 1.3086248
0.05511022 1.2906592
0.055511022 1.2730543
0.055911824 1.2558008
0.056312625 1.2388895
0.056713427 1.2223116
0.057114228 1.2060586
0.05751503 1.1901222
0.057915832 1.1744943
0.058316633 1.1591672
0.058717435 1.1441333
0.059118236 1.1293853
0.059519038 1.1149162
0.05991984 1.1007191
0.060320641 1.0867873
0.060721443 1.0731143
0.061122244 1.0596939
0.061523046 1.04652
0.061923848 1.0335867
0.062324649 1.0208882
0.062725451 1.008419
0.063126253 0.99617365
0.063527054 0.98414692
0.063927856 0.97233372
0.064328657 0.96072908
0.064729459 0.9493282
0.065130261 0.93812639
0.065531062 0.92711911
0.065931864 0.91630195
0.066332665 0.90567061
0.066733467 0.89522091
0.067134269 0.88494879
0.06753507 0.87485029
0.067935872 0.86492159
0.068336673 0.85515894
0.068737475 0.8455587
0.069138277 0.83611734
0.069539078 0.8268314
0.06993988 0.81769754
0.070340681 0.8087125
0.070741483 0.79987309
0.071142285 0.79117622
0.071543086 0.78261888
0.071943888 0.77419813
0.072344689 0.76591111
0.072745491 0.75775504
0.073146293 0.7497272
0.073547094 0.74182494
0.073947896 0.73404569
0.074348697 0.72638694
0.074749499 0.71884623
0.075150301 0.71142117
0.075551102 0.70410944
0.075951904 0.69690876
0.076352705 0.68981693
0.076753507 0.68283177
0.077154309 0.67595118
0.07755511 0.6691731
0.077955912 0.66249553
0.078356713 0.65591651
0.078757515 0.64943412
0.079158317 0.6430465
0.079559118 0.63675183
0.07995992 0.63054833
0.080360721 0.62443426
0.080761523 0.61840792
0.081162325 0.61246767
0.081563126 0.60661188
0.081963928 0.60083898
0.082364729 0.59514741
0.082765531 0.58953567
0.083166333 0.5840023
0.083567134 0.57854584
0.083967936 0.57316489
0.084368737 0.56785807
0.084769539 0.56262404
0.085170341 0.55746149
0.085571142 0.55236913
0.085971944 0.5473457
0.086372745 0.54238998
0.086773547 0.53750076
0.087174349 0.53267686
0.08757515 0.52791714
0.087975952 0.52322047
0.088376754 0.51858575
0.088777555 0.51401191
0.089178357 0.50949789
0.089579158 0.50504265
0.08997996 0.50064519
0.090380762 0.49630453
0.090781563 0.49201969
0.091182365 0.48778973
0.091583166 0.48361372
0.091983968 0.47949076
0.09238477 0.47541995
0.092785571 0.47140042
0.093186373 0.46743133
0.093587174 0.46351184
0.093987976 0.45964113
0.094388778 0.45581839
0.094789579 0.45204286
0.095190381 0.44831375
0.095591182 0.44463031
0.095991984 0.4409918
0.096392786 0.43739751
0.096793587 0.43384672
0.097194389 0.43033874
0.09759519 0.42687288
0.097995992 0.42344848
0.098396794 0.42006489
0.098797595 0.41672145
0.099198397 0.41341755
0.099599198 0.41015257
0.1 0.40692589
