# Column  Unit    Quantity
# ------  ------  --------
#      1  us      time-of-flight
#      2  counts  counts per us corrected for vanadium rod absorption
#      3  A       wavelength
#      4  counts  counts per us uncorrected for absorption
#      5          transmission
#
Bank 1     DetNum 17
      779.000      -17.417       0.1667      -16.301       0.9359
      782.100      -16.642       0.1674      -15.575       0.9359
      785.200      -13.249       0.1680      -12.399       0.9359
      788.300      -13.999       0.1687      -13.102       0.9359
      791.500       -9.276       0.1694       -8.681       0.9359
      794.700      -10.025       0.1701       -9.382       0.9358
      797.900      -13.708       0.1707      -12.828       0.9358
      801.100      -15.569       0.1714      -14.569       0.9358
      804.300      -15.934       0.1721      -14.911       0.9358
      807.500      -14.618       0.1728      -13.678       0.9357
      810.700      -11.642       0.1735      -10.894       0.9357
      813.900      -13.529       0.1742      -12.659       0.9357
      817.200      -15.474       0.1749      -14.479       0.9357
      820.500      -14.756       0.1756      -13.807       0.9357
      823.800      -12.375       0.1763      -11.579       0.9356
      827.100      -15.330       0.1770      -14.343       0.9356
      830.400      -16.999       0.1777      -15.904       0.9356
      833.700      -14.930       0.1784      -13.968       0.9356
      837.000      -13.142       0.1791      -12.295       0.9355
      840.300      -13.090       0.1798      -12.246       0.9355
      843.700      -12.193       0.1805      -11.406       0.9355
      847.100      -17.125       0.1813      -16.020       0.9355
      850.500      -18.579       0.1820      -17.380       0.9355
      853.900      -18.229       0.1827      -17.052       0.9354
      857.300      -18.847       0.1835      -17.630       0.9354
      860.700      -18.841       0.1842      -17.623       0.9354
      864.100      -16.917       0.1849      -15.823       0.9354
      867.600      -13.570       0.1857      -12.692       0.9353
      871.100      -10.762       0.1864      -10.066       0.9353
      874.600       -9.441       0.1872       -8.830       0.9353
      878.100       -9.827       0.1879       -9.191       0.9353
      881.600      -12.106       0.1887      -11.322       0.9352
      885.100      -12.392       0.1894      -11.589       0.9352
      888.600      -13.277       0.1902      -12.416       0.9352
      892.200      -13.578       0.1909      -12.698       0.9352
      895.800      -15.646       0.1917      -14.632       0.9352
      899.400      -15.815       0.1925      -14.789       0.9351
      903.000      -15.956       0.1932      -14.921       0.9351
      906.600      -16.515       0.1940      -15.442       0.9351
      910.200      -15.664       0.1948      -14.647       0.9351
      913.800      -15.457       0.1955      -14.453       0.9350
      917.500      -15.128       0.1963      -14.145       0.9350
      921.200      -14.005       0.1971      -13.095       0.9350
      924.900      -12.529       0.1979      -11.714       0.9350
      928.600      -11.299       0.1987      -10.564       0.9349
      932.300      -11.782       0.1995      -11.015       0.9349
      936.000      -11.971       0.2003      -11.192       0.9349
      939.700      -13.102       0.2011      -12.249       0.9349
      943.500      -14.649       0.2019      -13.695       0.9348
      947.300      -14.177       0.2027      -13.253       0.9348
      951.100      -15.505       0.2035      -14.494       0.9348
      954.900      -16.501       0.2043      -15.425       0.9348
      958.700      -16.050       0.2052      -15.003       0.9347
      962.500      -16.064       0.2060      -15.015       0.9347
      966.300      -15.319       0.2068      -14.318       0.9347
      970.200      -13.451       0.2076      -12.572       0.9347
      974.100      -14.165       0.2085      -13.239       0.9346
      978.000      -13.724       0.2093      -12.826       0.9346
      981.900      -13.201       0.2101      -12.338       0.9346
      985.800      -13.375       0.2110      -12.499       0.9345
      989.700      -14.065       0.2118      -13.144       0.9345
      993.700      -12.225       0.2126      -11.424       0.9345
      997.700      -11.267       0.2135      -10.529       0.9345
     1001.700      -12.306       0.2144      -11.499       0.9344
     1005.700      -11.141       0.2152      -10.410       0.9344
     1009.700      -10.079       0.2161       -9.418       0.9344
     1013.700      -10.807       0.2169      -10.098       0.9344
     1017.800       -9.974       0.2178       -9.319       0.9343
     1021.900      -10.629       0.2187       -9.931       0.9343
     1026.000      -11.475       0.2196      -10.721       0.9343
     1030.100      -12.112       0.2204      -11.316       0.9342
     1034.200      -12.536       0.2213      -11.712       0.9342
     1038.300      -14.312       0.2222      -13.370       0.9342
     1042.500      -16.257       0.2231      -15.187       0.9342
     1046.700      -15.804       0.2240      -14.763       0.9341
     1050.900      -15.290       0.2249      -14.283       0.9341
     1055.100      -12.820       0.2258      -11.975       0.9341
     1059.300      -12.005       0.2267      -11.213       0.9341
     1063.500      -11.137       0.2276      -10.402       0.9340
     1067.800      -10.493       0.2285       -9.800       0.9340
     1072.100      -10.916       0.2294      -10.195       0.9340
     1076.400      -11.627       0.2303      -10.859       0.9339
     1080.700      -11.783       0.2313      -11.004       0.9339
     1085.000      -11.193       0.2322      -10.453       0.9339
     1089.300      -11.712       0.2331      -10.937       0.9339
     1093.700      -12.248       0.2340      -11.437       0.9338
     1098.100      -11.750       0.2350      -10.972       0.9338
     1102.500      -11.160       0.2359      -10.420       0.9338
     1106.900      -11.788       0.2369      -11.007       0.9337
     1111.300      -11.225       0.2378      -10.481       0.9337
     1115.700      -11.000       0.2388      -10.270       0.9337
     1120.200      -10.009       0.2397       -9.345       0.9336
     1124.700       -8.245       0.2407       -7.698       0.9336
     1129.200       -8.958       0.2416       -8.363       0.9336
     1133.700       -8.612       0.2426       -8.039       0.9336
     1138.200       -7.823       0.2436       -7.303       0.9335
     1142.800       -6.964       0.2446       -6.500       0.9335
     1147.400       -4.489       0.2455       -4.190       0.9335
     1152.000       -2.892       0.2465       -2.699       0.9334
     1156.600       -0.881       0.2475       -0.823       0.9334
     1161.200        2.149       0.2485        2.005       0.9334
     1165.800        7.030       0.2495        6.561       0.9333
     1170.500        8.473       0.2505        7.908       0.9333
     1175.200       12.753       0.2515       11.902       0.9333
     1179.900       16.915       0.2525       15.786       0.9332
     1184.600       20.949       0.2535       19.550       0.9332
     1189.300       23.963       0.2545       22.362       0.9332
     1194.100       27.188       0.2555       25.371       0.9331
     1198.900       28.698       0.2566       26.778       0.9331
     1203.700       29.431       0.2576       27.462       0.9331
     1208.500       32.583       0.2586       30.402       0.9331
     1213.300       35.183       0.2596       32.826       0.9330
     1218.200       36.556       0.2607       34.106       0.9330
     1223.100       40.218       0.2617       37.521       0.9330
     1228.000       41.885       0.2628       39.076       0.9329
     1232.900       43.053       0.2638       40.164       0.9329
     1237.800       44.796       0.2649       41.789       0.9329
     1242.800       49.458       0.2660       46.135       0.9328
     1247.800       50.563       0.2670       47.164       0.9328
     1252.800       52.646       0.2681       49.106       0.9328
     1257.800       53.977       0.2692       50.345       0.9327
     1262.800       59.322       0.2702       55.329       0.9327
     1267.900       64.546       0.2713       60.199       0.9327
     1273.000       69.533       0.2724       64.848       0.9326
     1278.100       76.249       0.2735       71.109       0.9326
     1283.200       81.127       0.2746       75.655       0.9326
     1288.300       89.946       0.2757       83.877       0.9325
     1293.500       98.874       0.2768       92.198       0.9325
     1298.700       98.965       0.2779       92.280       0.9324
     1303.900      100.340       0.2790       93.559       0.9324
     1309.100       99.102       0.2801       92.401       0.9324
     1314.300      105.291       0.2813       98.167       0.9323
     1319.600      106.612       0.2824       99.395       0.9323
     1324.900      108.393       0.2835      101.052       0.9323
     1330.200      112.226       0.2847      104.621       0.9322
     1335.500      113.948       0.2858      106.223       0.9322
     1340.800      121.265       0.2869      113.039       0.9322
     1346.200      124.208       0.2881      115.778       0.9321
     1351.600      125.220       0.2892      116.717       0.9321
     1357.000      130.441       0.2904      121.579       0.9321
     1362.400      136.494       0.2915      127.215       0.9320
     1367.800      143.833       0.2927      134.050       0.9320
     1373.300      150.056       0.2939      139.844       0.9319
     1378.800      157.785       0.2951      147.042       0.9319
     1384.300      164.595       0.2962      153.382       0.9319
     1389.800      172.121       0.2974      160.388       0.9318
     1395.400      177.152       0.2986      165.070       0.9318
     1401.000      177.383       0.2998      165.279       0.9318
     1406.600      178.952       0.3010      166.734       0.9317
     1412.200      182.721       0.3022      170.239       0.9317
     1417.800      182.944       0.3034      170.440       0.9316
     1423.500      186.920       0.3046      174.137       0.9316
     1429.200      191.755       0.3058      178.634       0.9316
     1434.900      197.761       0.3071      184.222       0.9315
     1440.600      205.507       0.3083      191.429       0.9315
     1446.400      215.772       0.3095      200.982       0.9315
     1452.200      219.062       0.3108      204.039       0.9314
     1458.000      226.134       0.3120      210.617       0.9314
     1463.800      233.135       0.3132      217.129       0.9313
     1469.700      239.888       0.3145      223.409       0.9313
     1475.600      249.037       0.3158      231.918       0.9313
     1481.500      260.662       0.3170      242.735       0.9312
     1487.400      268.688       0.3183      250.197       0.9312
     1493.300      282.100       0.3196      262.676       0.9311
     1499.300      292.996       0.3208      272.810       0.9311
     1505.300      302.290       0.3221      281.451       0.9311
     1511.300      308.125       0.3234      286.872       0.9310
     1517.300      314.350       0.3247      292.655       0.9310
     1523.400      316.268       0.3260      294.428       0.9309
     1529.500      322.509       0.3273      300.224       0.9309
     1535.600      329.326       0.3286      306.557       0.9309
     1541.700      331.996       0.3299      309.029       0.9308
     1547.900      341.090       0.3312      317.480       0.9308
     1554.100      350.089       0.3326      325.841       0.9307
     1560.300      355.000       0.3339      330.397       0.9307
     1566.500      365.686       0.3352      340.327       0.9307
     1572.800      373.849       0.3366      347.909       0.9306
     1579.100      379.086       0.3379      352.767       0.9306
     1585.400      385.398       0.3393      358.624       0.9305
     1591.700      395.049       0.3406      367.588       0.9305
     1598.100      400.560       0.3420      372.698       0.9304
     1604.500      408.874       0.3434      380.416       0.9304
     1610.900      417.427       0.3447      388.357       0.9304
     1617.300      423.572       0.3461      394.055       0.9303
     1623.800      428.409       0.3475      398.537       0.9303
     1630.300      436.033       0.3489      405.610       0.9302
     1636.800      440.918       0.3503      410.135       0.9302
     1643.300      450.303       0.3517      418.846       0.9301
     1649.900      461.589       0.3531      429.323       0.9301
     1656.500      470.753       0.3545      437.825       0.9301
     1663.100      482.652       0.3559      448.871       0.9300
     1669.800      495.762       0.3573      461.041       0.9300
     1676.500      505.876       0.3588      470.424       0.9299
     1683.200      510.067       0.3602      474.298       0.9299
     1689.900      513.834       0.3616      477.778       0.9298
     1696.700      519.875       0.3631      483.372       0.9298
     1703.500      525.571       0.3645      488.644       0.9297
     1710.300      537.730       0.3660      499.925       0.9297
     1717.100      548.221       0.3674      509.653       0.9296
     1724.000      559.711       0.3689      520.308       0.9296
     1730.900      575.876       0.3704      535.310       0.9296
     1737.800      584.934       0.3719      543.702       0.9295
     1744.800      592.253       0.3734      550.478       0.9295
     1751.800      599.832       0.3749      557.494       0.9294
     1758.800      610.955       0.3764      567.803       0.9294
     1765.800      617.373       0.3779      573.739       0.9293
     1772.900      620.446       0.3794      576.566       0.9293
     1780.000      630.944       0.3809      586.291       0.9292
     1787.100      639.315       0.3824      594.039       0.9292
     1794.200      650.141       0.3839      604.068       0.9291
     1801.400      662.749       0.3855      615.751       0.9291
     1808.600      669.376       0.3870      621.876       0.9290
     1815.800      678.074       0.3886      629.924       0.9290
     1823.100      694.883       0.3901      645.505       0.9289
